Factura,Almacen,Fecha_Conta,Cliente,Nombre_Cliente,Nombre_Extran,Domicilio,Colonia,Cuidad,Estado,CP,CAJAS,SURTIDOR,PAQUETERIA,FECHA,INCIDENCIA
235337,1,2026-03-03,C07411,IMPULSORA PLAZA CIUDAD DEL CARMEN,CITY EXPRESS PLUS MERIDA (CPMID),CALLE 60 No 346 No INT UNIDAD B ENTRE 33-A Y 35,CENTRO,MERIDA,YUC,97000,18,,,,
235338,1,2026-03-03,C07240,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS PLUS MONTERREY SUR (CEMTR),AV REVOLUCION #2703,LADRILLERA,MONTERREY,NL,64830,32,,,,
235339,1,2026-03-03,C07575,IMPULSORA PLAZA CELAYA,CITY EXPRESS PLUS PATIO UNIVERSITARIO (CEPUN),AVENIDA POPOCATEPTL #546,XOCO,BENITO JUAREZ,CMX,03330,30,,,,
235340,1,2026-03-03,C07494,IMPULSORA PLAZA TAMAULIPAS,CITY EXPRESS PLUS TAMPICO (CPTAM),AVENIDA HIDALGO 2005-A,SMITH,TAMPICO,TAM,89140,24,,,,
235341,1,2026-03-03,C07391,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS PLUS TIJUANA TOREO (CPTIJ),BLVD. AGUA CALIENTE #9985,CALETTE DE LA DELEFACION ZONA CENTRO,TIJUANA,BC,22024,22,,,,
235342,1,2026-03-03,C07391,IMPULSORA PLAZA VILLA HERMOSA,CITY EXPRESS PLUS TIJUANA TOREO (CPTIJ),BLVD. AGUA CALIENTE #9985,CALETTE DE LA DELEFACION ZONA CENTRO,TIJUANA,BC,22024,1,,,,
235343,1,2026-03-03,C05429,HOTEL HOYO UNO,ALILA MAYAKOBA,"CARRETERA FEDERAL CHETUMAL, PUERTO  JUAREZ KM 298",SOLIDARIDAD,PLAYA DEL CARMEN,QR,77710,8,,,,
235344,3,2026-03-03,C00781,RLJ-CANCUN HOTEL,IBEROSTAR CANCUN,CARRETERA RETORNO LACANDONES SECC A KM 17 MZ 53 LT 52,ZONA H,CANCUN,QR,77500,2,,,,
235345,3,2026-03-03,C07431,HOTELERA PLAYA PARAISO,IBEROSTAR PLAYA PARAISO,CARRETERA CHETUMAL PTO JUAREZ KM 309,PLAYA PARAISO,PLAYA DEL CARMEN,QR,77710,2,,,,
235346,3,2026-03-03,C07431,HOTELERA PLAYA PARAISO,IBEROSTAR PLAYA PARAISO,CARRETERA CHETUMAL PTO JUAREZ KM 309,PLAYA PARAISO,PLAYA DEL CARMEN,QR,77710,3,,,,
235347,3,2026-03-03,C07431,HOTELERA PLAYA PARAISO,IBEROSTAR PLAYA PARAISO,CARRETERA CHETUMAL PTO JUAREZ KM 309,PLAYA PARAISO,PLAYA DEL CARMEN,QR,77710,5,,,,
235349,1,2026-03-03,CP0024,OPERADORA TURISTICA AURORA,HOTEL ENCORE GUADALAJARA (EGDL),LOPEZ MATEOS SUR 1710 INT B,SANTA ISABEL,TLAJOMULCO DE ZUÑIGA,JAL,45645,12,,,,
235350,1,2026-03-03,C07020,OPERADORA OEA,ENCORE AGUASCALIENTES A0191473,BLVD JOSE MARIA CHAVEZ 1925,SAN PEDRO,AGUASCALIENTES,AGS,20280,6,,,,
235351,3,2026-03-03,C07431,HOTELERA PLAYA PARAISO,IBEROSTAR PLAYA PARAISO,CARRETERA CHETUMAL PTO JUAREZ KM 309,PLAYA PARAISO,PLAYA DEL CARMEN,QR,77710,137,,,,
235352,1,2026-03-03,C08999,HOTELERIA Y TURISMO DE CHIHUAHUA,COMFORT INN CD JUAREZ (143194),AV PASEO DE LA VICTORIA 3715 INT 1,PARTIDO SENECU,CD. JUAREZ,CHI,32545,4,,,,
235353,1,2026-03-03,C03369,OPERADORA TURISTICA SAN NICOLAS,COMFORT INN MONTERREY NORTE (143199),AV LOPEZ MATEOS 251,CONSTITUYENTES DE QUERETARO SECTOR 1,SAN NICOLAS DE LOS GARZA,NL,66490,26,,,,
235354,1,2026-03-03,C08431,INMOBILIARIA ANGUITA,RAMADA SANTA FE,AVENIDA VASCO DE QUIROGA 1840,TLAPECHICO,ALVARO OBREGON,CMX,01230,4,,,,
235355,1,2026-03-03,C03369,OPERADORA TURISTICA SAN NICOLAS,COMFORT INN MONTERREY NORTE (143199),AV LOPEZ MATEOS 251,CONSTITUYENTES DE QUERETARO SECTOR 1,SAN NICOLAS DE LOS GARZA,NL,66490,21,,,,
235356,3,2026-03-03,CF0025,SOLAR SOLIMANCHE,RIU PLAYACAR,AV. XAMAN-HA MZA 6 BIS LOTE 1 INT RIU PLAYACAR,FRACC PLAYACAR,PLAYA DEL CARMEN SOLIDAR,QR,77500,3,,,,
235357,3,2026-03-03,C05628,HOTEL ROYAL PLAYACAR,ROYAL HIDEAWAY PLAYACAR,MANZANA 6 LOTE HOTELERO 6,FRACC PLAYACAR FASE II,SOLIDARIDAD,QR,77710,10,,,,
235358,3,2026-03-03,C09492,PALMAR AZUL MANAGEMENT,IBEROSTAR SELECTION RIVIERA CANCUN,CARRETERA FEDERAL CANCUN - PUERTO MORELOS MZA 34,PUERTO MORELOS,PUERTO MORELOS,QR,77580,3,,,,
235359,3,2026-03-03,C09492,PALMAR AZUL MANAGEMENT,IBEROSTAR SELECTION RIVIERA CANCUN,CARRETERA FEDERAL CANCUN - PUERTO MORELOS MZA 34,PUERTO MORELOS,PUERTO MORELOS,QR,77580,12,,,,
235360,1,2026-03-03,C09478,ADMINISTRADORA HOTELES LOA,COMFORT INN PUEBLA (143202),AV. JUAREZ PUEBLA #1309,CENTRO,PUEBLA,PUE,72000,1,,,,
235361,1,2026-03-03,C05467,TURISTICA DINAMICA DE SAN LUIS,COMFORT INN SAN LUIS POTOSI (143206),J GUADALUPE TORRES 158,EL PASEO,SAN LUIS POTOSI,SLP,78320,3,,,,
235362,1,2026-03-03,C03727,OPERADORA DIESTRA CANCUN,EMPORIO CANCUN,RETORNO GUCUMATZ S/N LOTE 49 OFICINA 2,ZONA HOTELERA,CANCUN BENITO JUAREZ,QR,77500,10,,,,
235363,1,2026-03-03,C09585,TURISTICA MARVAGO,GARDEN INN URUAPAN,PASEO LAZARO CARDENAS #1223,LA MAGDALENA,URUAPAN,MCH,60080,9,,,,
235364,1,2026-03-03,C03447,OPERADORA DE HOTELES EL SALTO JALISCO,"HAMPTON GUADALAJARA-AEROPUERTO, MEXICO (GDLHA)",SOLIDARIDAD 7012 A,LAS PINTAS,EL SALTO,JAL,45690,20,,,,
235365,1,2026-03-03,C02482,TOURS DE GOLF MEXICO,PACIFICA RESORTS IXTAPA,PASEO DE LA COLINA S/N,VISTA HERMOSA,IXTAPA ZIHUATANEJO,GRO,40880,4,,,,
235366,1,2026-03-03,C07058,INVERSIONES HOTELERAS LEON-BAJIO,FAIRFIELD INN AND SUITES SILAO,PLAZA DE LA PAZ No. 102,PUERTO INTERIOR,SILAO,GTO,36275,8,,,,
235367,3,2026-03-03,C03616,REPRESENTACIONES TURISTICAS MEXICO,BAHIA PRINCIPE,Entre Calle HOTEL OASIS AKUMAL Y Calle HACIENDA DOÑA ISABEL SN,Akumal,Tulum,QR,77776,1,,,,
235368,1,2026-03-03,C06122,ANTARES OPERADORA HOTELERA Y DE SERVICIOS,SLEEP INN LEON ANTARES (143228),BOULEVARD ADOLFO LOPEZ MATEOS 2500 E INT 3,SAN ISIDRO DE JEREZ,LEON,GTO,37530,12,,,,
235369,3,2026-03-03,C03616,REPRESENTACIONES TURISTICAS MEXICO,BAHIA PRINCIPE,Entre Calle HOTEL OASIS AKUMAL Y Calle HACIENDA DOÑA ISABEL SN,Akumal,Tulum,QR,77776,1,,,,
235370,3,2026-03-03,C03616,REPRESENTACIONES TURISTICAS MEXICO,BAHIA PRINCIPE,Entre Calle HOTEL OASIS AKUMAL Y Calle HACIENDA DOÑA ISABEL SN,Akumal,Tulum,QR,77776,15,,,,
235371,1,2026-03-03,C03485,OPERADORA DE HOTELES SAN JERONIMO,COURTYARD MARRIOTT SAN JERONIMO 9392Y (MSJ),AV. SAN JERONIMO 1012,SAN JERONIMO,MONTERREY,NL,64640,16,,,,
235372,3,2026-03-03,C03616,REPRESENTACIONES TURISTICAS MEXICO,BAHIA PRINCIPE,Entre Calle HOTEL OASIS AKUMAL Y Calle HACIENDA DOÑA ISABEL SN,Akumal,Tulum,QR,77776,10,,,,
235373,1,2026-03-03,C01474,HOTEL FLAMINGOS PLAZA,COURTYARD MEXICO CITY REVOLUCION,AV REVOLUCION #333,TACUBAYA,CDMX,CMX,11870,30,,,,
235374,1,2026-03-03,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,40,,,,
235375,1,2026-03-03,C01474,HOTEL FLAMINGOS PLAZA,COURTYARD MEXICO CITY REVOLUCION,AV REVOLUCION #333,TACUBAYA,CDMX,CMX,11870,18,,,,
235376,1,2026-03-03,C08394,OPERADORA HOTELERA MH,HOTEL POSADA VISTA BELLA,AV  REY TANGANXOAN II  590,VISTA BELLA,MORELIA,MCH,58090,8,,,,
235377,1,2026-03-03,C05726,FIDEICOMISO IRREVOCABLE DB/1616,WYNDHAM GARDEN MONTERREY VALLE REAL(MTYVR),Bvd.Antonio L Rodriguez 3062,Santa María,MONTERREY,NL,64650,9,,,,
235378,1,2026-03-03,C07260,IMPULSORA PLAZA TIJUANA OTAY,CITY EXPRESS TIJUANA OTAY (CETIO),BLVD GENERAL LAZARO CARDENAS #16002,OTAY SECCION UNIVERSIDAD,TIJUANA,BC,22427,22,,,,
235379,1,2026-03-03,C07196,SERVICIOS Y OPERACION EN HOTELERIA,CITY JUNIOR CIUDAD DEL CARMEN AEROPUERTO (CJCMI),AV. ISLA DE TRIS ENTRE SANTA MARIA Y ONGAY S/N,FRACC. ISLA DEL CARMEN 2000,CIUDAD DEL CARMEN,CAM,24190,11,,,,
235380,1,2026-03-03,C09477,ADMINISTRADORA HOTELES LOA,SLEEP INN PUEBLA (143234),CALLE 4 NORTE #1206,CENTRO,PUEBLA,PUE,72000,1,,,,
235381,1,2026-03-03,C08139,QP OPERADORA DE HOTELES,CITY EXPRESS XALAPA (CEJAL),BLVD. CRISTOBAL COLON No.391,AMPLIACION JARDINES DE LAS ANIMAS,XALAPA,VER,91190,14,,,,
235382,1,2026-03-03,C05221,OPERADORA DE HOTELES Y SERVICIOS TURISTICOS SEA,RAMADA BY WIDHAM PERINORTE,AV DOCTOR GUSTAVO BAZ 4873,SAN PEDRO BARRIENTOS,TLALNEPANTLA DE BAZ,CMX,54010,7,,,,
235383,1,2026-03-03,C07278,IMPULSORA PLAZA JUAREZ,CITY EXPRESS QUERETARO (CEQRO),LATERAL AUTOPISTA MEXICO QUERETARO #2103,ESTRELLA,QUERETARO,QUE,76030,22,,,,
235384,1,2026-03-03,C04572,GRUPO INMOBILIARIO RICSHER,HOLIDAY INN EXPRESS TUXPAN A0200403 (PAZRL),KM 6.5 CARRETERA  A LA BARRA  S/N,LA CALZADA,TUXPAN,VER,92773,1,,,,
235385,13,2026-03-03,C02469,DISTRIBUIDORA M Y G S DE R L,DISTRIBUIDORA M Y G S DE R L,EDIFICIO PLAZA REAL LOCAL 10 ENTRE 18 Y 19 AVE. 2 CALLE,BARRIO RIO DE PIEDRAS,"SAN PEDRO SULA, CORTES HONDURAS",HON,21101,67,,,,
235386,3,2026-03-03,C03618,PROMOTORA PUNTA NIZUC,NIZUC RESORT & SPA,BOULEVARD KUKULKAN KILOMETRO 21 260 LOTE 1 01 MANZANA 59,ZONA HOTELERA,CANCUN BENITO JUAREZ,QR,77500,100,,,,
235387,1,2026-03-03,C05503,GRUPO POSADAS,FIESTA AMERICANA GRAND LOS CABOS (FALC),CARR.TRANSPENINSULAR KM. 10.3,FRACC.CABO DEL SOL,CABO SAN LUCAS,BCS,23410,6,,,,
235388,1,2026-03-03,C07199,IMPULSORA PLAZA NUEVO LAREDO,CITY EXPRESS NUEVO LAREDO (CENLD),AV. CESAR LOPEZ DE LARA #3940,MILITAR,NUEVO LAREDO,TAM,88289,3,,,,
235389,1,2026-03-03,C01930,HOTEL GALERIAS DE AGUASCALIENTES,WYNDHAM GARDEN AGUASCALIENTES,AV. INDEPENDENCIA 1703,TROJES DE CRISTAL,AGUASCALIENTES,AGS,20118,2,,,,
235390,1,2026-03-03,C07307,IMPULSORA PLAZA JUAREZ,CITY EXPRESS SALTILLO NORTE (CESAL),BLVD PERIFERICO LUIS ECHEVERRIA ALVAREZ #1630,REPUBLICA NORTE,SALTILLO,COA,25280,2,,,,
235391,1,2026-03-03,C07307,IMPULSORA PLAZA JUAREZ,CITY EXPRESS SALTILLO NORTE (CESAL),BLVD PERIFERICO LUIS ECHEVERRIA ALVAREZ #1630,REPUBLICA NORTE,SALTILLO,COA,25280,18,,,,
235392,1,2026-03-03,C05818,OPERADORA HOTELERA PUEBLA,RAMADA ENCORE PUEBLA A0191476,LATERAL DEL ANILLO PERIFERICO #1230,SAN FRANCISCO  OCOTLAN,CORONANGO,PUE,72680,9,,,,
235393,1,2026-03-03,C07246,IMPULSORA PLAZA JUAREZ,CITY PLUS GUADALAJARA PALOMAR (CEGDP),AV. LOPEZ MATEOS SUR #1450 L-23,LAS VILLAS,TLAJOMULCO DE ZUÑIGA,JAL,45643,21,,,,
235394,1,2026-03-03,C07991,ISLA BONITA INMOBILIARIA,COURTYARD MARRIOTT MERIDA A0165799,CALLE 33 A 504,CENTRO,MERIDA,YUC,97000,10,,,,
235395,1,2026-03-03,C07200,IMPULSORA BHAMDOUN,CITY EXPRESS TEHUACAN (CETCN),CALZADA ADOLFO  LOPEZ MATEOS 3616 H,SAN LORENZO TEOTIPILCO,TEHUACAN,PUE,75855,19,,,,
235396,1,2026-03-03,C07171,PROMOTORA TURISTICA DE OAXACA,CITY EXPRESS SALINA CRUZ (CESCX),CARRETERA TRANSISTMICA KM 293.9,GRANADILLO,SALINA CRUZ,OAX,70613,10,,,,
235397,1,2026-03-03,CLIESP,VENTAS DE MOSTRADOR,VENTAS DE MOSTRADOR,PRIVADA DEL GALLO 1525,LA AURORA,GUADALAJARA,JAL,44460,4,,,,
235398,1,2026-03-03,C01433,NAYTA,SEVEN CROWN MALECON,AV.ALVARO OBREGON 1710,CENTRO,LA PAZ,BCS,23000,14,,,,
235399,1,2026-03-03,C07216,IMPULSORA PLAZA TIJUANA,CITY SUITES QUERETARO (CSQRO),AV 5 DE FEBRERO #9852,ZONA INDUSTRIAL BENITO JUAREZ,QUERETARO,QUE,76120,14,,,,
235400,1,2026-03-03,C05623,POSADA CABO SAN LUCAS,MEDANO HOTEL & SUITES,LAZARO CARDENAS 2501,EL MEDANO,CABO SAN LUCAS,BCS,23453,12,,,,
235401,1,2026-03-03,CG0012,OPERADORA HOTELERA SANTA FE,NEO BUSINESS HOTEL,MIGUEL HIDALGO 321 PTE,CENTRO,CULIACAN,SIN,80000,13,,,,
235402,1,2026-03-03,C00696,OPERADORA HOTELERA AGUA BLANCA,MOTEL MARQUIS,AV LOPEZ MATEOS SUR 1500  COL.AGUA BLANCA,GAVILANES,TLAJOMULCO DE ZUÑIGA,JAL,45645,8,,,,
235403,1,2026-03-03,C09686,HOTELESEUROMEXICOBOCA,HOTEL PARIS FC VERACRUZ,CALLE ESQUINA 12 EXT 10 S/N,COSTA VERDE,BOCA DEL RIO,VER,94294,6,,,,
235404,3,2026-03-03,C08678,FIDEICOMISO F/1596,TAPESTRY COLLECTION BY HILTON THE YUCATAN PLAYA DEL CARMEN (CZMPD),5TA AV. ENTRE CALLE 30 Y32,GONZALO GUERRERO,SOLIDARIDAD,QR,77720,7,,,,
235405,1,2026-03-03,C07304,IMPULSORA PLAZA JUAREZ,CITY EXPRESS MONTERREY AEROPUERTO (CEMTA),KAPPA #5028,PARQUE INDUSTRIAL MILENIUM,APODACA,NL,66600,21,,,,
235406,1,2026-03-03,C08179,SERVICIOS COMERCIALES LEON ESTADIO,CITY JUNIOR CENTRO DE CONVENCIONES (CJLEO),BLVD ADOLFO LOPEZ MATEOS No. 2003,BUGAMBILIAS,LEON,GTO,37270,14,,,,
235407,1,2026-03-03,C08473,PROMOTORA DEVI,"HILTON GARDEN INN MONTERREY OBISPADO, NUEVO LEON, MEXICO (MTYGI)",AV CONSTITUCIÓN 2050,CENTRO,MONTERREY,NL,64000,16,,,,
235408,1,2026-03-03,C09601,JIBE CONSTRUCCIONES Y PAVIMENTOS,COURTYARD TORREON,PERIFERICO RAUL LOPEZ SANCHEZ,EL FRESNO,TORREON,COA,27018,39,,,,
235409,1,2026-03-03,C07208,INMUEBLES MAJOPA,CITY JUNIOR SAN LUIS ZONA INDUSTRIAL (CJSLI),CARRETERA 57 #157,LA MERCEDES,SAN LUIS POTOSI,SLP,78394,10,,,,
235410,1,2026-03-03,C07229,IMPULSORA PLAZA JURICA,CITY EXPRESS QUERETARO JURICA (CEQRJ),AVENIDA 5 DE FEBRERO NO.9200,ZONA INDUSTRIAL BENITO JUAREZ,QUERETARO,QUE,76100,12,,,,
235411,1,2026-03-03,C09601,JIBE CONSTRUCCIONES Y PAVIMENTOS,COURTYARD TORREON,PERIFERICO RAUL LOPEZ SANCHEZ,EL FRESNO,TORREON,COA,27018,197,,,,
235412,1,2026-03-03,C07211,HOTELERIA Y SERVICIOS REFORMA,CITY EXPRESS CIUDAD VICTORIA (CECVM),BLVD. ADOLFO LOPEZ MATEOS #890,SIERRA GORDA,VICTORIA,TAM,87050,21,,,,
235413,1,2026-03-03,C02063,SERVICIOS EXTERNOS PARA HOTELES,EMPORIO ACAPULCO,AV.COSTERA MIGUEL ALEMAN 121,FRACC. MAGALLANES,ACAPULCO DE JUAREZ,GRO,39670,30,,,,
235414,1,2026-03-03,C09341,OPERACIONES HOTELERAS DE IXTAPAN DE LA SAL,FIESTA AMERICANA HACIENDA IXTAPAN DE LA SAL (FAHI),JOSE MARIA MORELOS 44,FRACC BUGAMBILIAS,IXTAPAN DE LA SAL,MEX,51900,1,,,,
235415,1,2026-03-03,C08766,MONTERREY HOSPITALITY SERVICES,"HILTON MONTERREY VALLE, MEXICO (MTYVO",AV FUNDADORES #1000,VALLE DEL MIRADOR,MONTERREY,NL,64750,12,,,,
235416,3,2026-03-03,C03618,PROMOTORA PUNTA NIZUC,NIZUC RESORT & SPA,BOULEVARD KUKULKAN KILOMETRO 21 260 LOTE 1 01 MANZANA 59,ZONA HOTELERA,CANCUN BENITO JUAREZ,QR,77500,33,,,,
235417,3,2026-03-03,C03618,PROMOTORA PUNTA NIZUC,NIZUC RESORT & SPA,BOULEVARD KUKULKAN KILOMETRO 21 260 LOTE 1 01 MANZANA 59,ZONA HOTELERA,CANCUN BENITO JUAREZ,QR,77500,3,,,,
235418,3,2026-03-03,C09564,LITORE MAYA,INDIGO PLAYA DEL CARMEN,1 AVENIDA NORTE ENTRE CALLE 26 Y 28 NORTE,GONZALO GUERRERO,PLAYA DEL CARMEN,QR,77710,10,,,,
235420,1,2026-03-03,C07282,IMPULSORA PLAZA JUAREZ,CITY PLUS GUADALAJARA EXPO (CEEGD),AV. MARIANO OTERO #1390,RINCONADA DEL SOL,ZAPOPAN,JAL,45055,5,,,,
235422,3,2026-03-03,C09382,LUIS FERNANDO TENA AMAYA,LA CENTRAL,AV. PEDRO JOAQUIN ENTRE 21 Y 23 INT S/N,ANDRES Q. ROO,COZUMEL,QR,77664,2,,,,
235423,3,2026-03-03,C07770,GOLDEN TRAVEL CANCUN,AHAVA HOTEL,AVENIDA 10 ENTRE 10BIS Y 10NT,CENTRO,PLAYA DEL CARMEN,QR,77710,4,,,,
235424,1,2026-03-03,C07217,IMPULSORA PLAZA JUAREZ,CITY JUNIOR AEROPUERTO (CJTLC),BLVD. AEROPUERTO MIGUEL ALEMAN S/N,PARQUE INDUSTRIAL,Toluca,MEX,52000,7,,,,
235427,1,2026-03-03,C07234,IMPULSORA PLAZA LA UNION,CITY JUNIOR CIUDAD DEL CARMEN (CJCME),CALLE 60 NO. 22,PETROLERA,CARMEN,CAM,24179,1,,,,
235429,3,2026-03-03,C07686,ADMIHOTELS,HOTEL NOMADE TULUM,Carretera Tulum-Boca Paila km 10.5,ZONA HOTELERA,Tulum,QR,77780,14,,,,
235431,1,2026-03-03,C07279,TURISTICA DEL SUR,CITY EXPRESS TUXTLA GUTIERREZ (CETGZ),LIBRAMIENTO SUR-PONIENTE #2950,SANTA ELENA,TUXTLA GUTIERREZ,CHS,29060,18,,,,
235432,1,2026-03-03,C01625,ALTA HOTELERIA,CROWNE PLAZA VILLAHERMOSA (VSAMX),PASEO USUMANCITA Num.1708,CARRIZAL,VILLAHERMOSA CENTRO,TAB,86038,2,,,,
235433,1,2026-03-03,C07234,IMPULSORA PLAZA LA UNION,CITY JUNIOR CIUDAD DEL CARMEN (CJCME),CALLE 60 NO. 22,PETROLERA,CARMEN,CAM,24179,7,,,,
235434,1,2026-03-03,C07249,OPERADORA DE HOTELES DE AGUASCALIENTES,CITY JUNIOR AGUASCALIENTES CENTRO (CJAGU),AV. AYUNTAMIENTO #102,OBRAJE,AGUASCALIENTES,AGS,20230,4,,,,
235435,1,2026-03-03,C07245,INMOBILIARIA TSEMACH,CITY EXPRESS TUXPAN (CETXP),AV. INDEPENDENCIA #118 A,LA RIVERA,TUXPAN,VER,92870,26,,,,
235436,1,2026-03-03,C08134,OPERADORA PALMAR CABO,VILLAS DEL PALMAR LOS CABOS,KM 0.5 CAMINO VIEJO A SAN JOSE DEL CABO,EL MEDANO,CABO SAN LUCAS,BCS,23450,144,,,,
235437,1,2026-03-03,C02639,FIDEICOMISO F/1596,AQUA SAN MIGUEL DE ALLENDE (FAQSM),CALZADA DE LA PRESA 85,CENTRO,SAN MIGUEL DE ALLENDE,GTO,37700,1,,,,
235438,1,2026-03-03,C07223,IMPULSORA PLAZA JUAREZ,CITY JUNIOR GUADALAJARA PERIFERICO SUR (CJGPS),AV PERIFERICO SUR #5964,ARTESANOS,TLAQUEPAQUE,JAL,45590,9,,,,
235439,1,2026-03-03,C04176,IMPULSORA PLAZA HIDALGO,CITY EXPRESS TIJUANA FLORIDO (CETIF),CARRETERA LIBRE TIJUANA-MEXICALI N/N A UN LADO DE PLAZA SENDERO,EL FLORIDO,TIJUANA,BC,22247,1,,,,
235440,1,2026-03-03,C08314,INMOBILIARIA HNF,HOLIDAY INN AUTONOMA GUADALAJARA (GDLHA),AV  PATRIA 999,JARDINES UNIVERSIDAD,ZAPOPAN,JAL,45110,8,,,,
235441,1,2026-03-03,C04176,IMPULSORA PLAZA HIDALGO,CITY EXPRESS TIJUANA FLORIDO (CETIF),CARRETERA LIBRE TIJUANA-MEXICALI N/N A UN LADO DE PLAZA SENDERO,EL FLORIDO,TIJUANA,BC,22247,8,,,,
235442,1,2026-03-03,C07243,IMPULSORA PLAZA JUAREZ,CITY PLUS CABO SAN LUCAS (CECSL),CARRETERA TRANSPENINSULAR  KM 3 #100,EL TEZAL,CABO SAN LUCAS,BCS,23454,10,,,,
235443,1,2026-03-03,C08137,SERVICIOS COMERCIALES LEON ESTADIO,CITY PLUS LEON CENTRO DE CONVENCIONES (CPLEO),BLVD ADOLFO LOPEZ MATEOS No. 2003,BUGAMBILIAS,LEON,GTO,37270,22,,,,
235444,1,2026-03-03,C07202,IMPULSORA PLAZA LA NORIA,CITY JUNIOR PUEBLA ANGELOPOLIS (CJPAN ),CIRCUITO JUAN PABLO II No. 1743,LA NORIA,PUEBLA,PUE,72410,11,,,,
235445,1,2026-03-03,C07184,IMPULSORA PLAZA JUAREZ,CITY EXPRESS SAN LUIS POTOSI ZONA INDUSTRIAL (CESLP),CARR. CENTRAL MEXICO-SLP #2150,FRACC. INDUSTRIAS,SAN LUIS POTOSI,SLP,78399,15,,,,
235446,1,2026-03-03,C07242,IMPULSORA PLAZA JUAREZ,CITY EXPRESS SALAMANCA (CESLM),BLVD. FAJA DE ORO #1805,EL PIRUL,SALAMANCA,GTO,36740,12,,,,
235447,1,2026-03-03,C07205,OPERADORA DE HOTELES Y RESTAURANTES DEL PAPALOAPAN,CITY JUNIOR TUXTEPEC (CJTUX),BLVD. BICENTENARIO #225,COSTA VERDE,SAN JUAN BAUTISTA TUXTEPEC,OAX,68370,10,,,,
235448,1,2026-03-03,C07221,IMPULSORA PLAZA TIJUANA OTAY,CITY JUNIOR TIJUANA OTAY (CJTIO),BLVD GENERAL LAZARO CARDENAS #16002,OTAY SECCION UNIVERSIDAD,TIJUANA,BC,22427,19,,,,
235449,1,2026-03-03,C07190,OPERADORA SX DEL SURESTE,CITY JUNIOR MERIDA ALTABRISA (CJMID),CALLE 4 PERIFÉRICO ENTRE CALLE 7 Y 9C,SANTA RITA CHOLUL,MERIDA,YUC,97130,10,,,,
235450,1,2026-03-04,C07266,IMPULSORA PLAZA CELAYA,CITY EXPRESS VERACRUZ (CEVER),BLVD. MANUEL AVILA CAMACHO #2374,COSTA DE ORO 2DA. SECCION,BOCA DEL RIO,VER,94299,11,,,,
235451,1,2026-03-04,C07337,ESTANCIAS EXTENDIDAS,HOTEL EXTENDED SUITES COATZACOALCOS FORUM,JAVIER ANAYA VILLAZON #104,SANTA ROSA,COATZACOALCOS,VER,96538,7,,,,
235452,3,2026-03-04,C07340,ESTANCIAS EXTENDIDAS,EXTENDED SUITES CANCUN LAS CUMBRES,AV CUMBRES SM 311 MZ 26 LT 18,ALAMOS,CANCUN,QR,77500,2,,,,
235453,1,2026-03-04,C08505,HOTELES VALLE DEL GRIJALVA,"HILTON GARDEN INN TUXTLA GUTIERREZ, MEXICO (TGZGI)",BOULEVARD BELISARIO DOMINGUEZ 1641,CORREDOR COMERCIAL,TUXTLA GUTIERREZ,CHS,29056,21,,,,
235454,1,2026-03-04,C07334,ESTANCIAS EXTENDIDAS,EXTENDED SUITES CIUDAD DEL CARMEN AEROPUERTO,AV ISLA DE TRIS LOTE 8 Y 9,PALMIRA,DEL CARMEN,CAM,24195,7,,,,
235455,1,2026-03-04,C07272,IMPULSORA HOTELERA RIO CULIACAN,CITY EXPRESS CULIACAN (CECUL),BLVD. PEDRO INFANTE CRUZ #2885,DESARROLLO URBANO 3 RIOS,CULIACAN,SIN,80020,14,,,,
235456,1,2026-03-04,C08182,GOVACACIONES,"HAMPTON NUEVO VALLARTA, MEXICO (PVRNV)",CARRETERA A TEPIC 155 BULEVARD NAYARIT Y CALLE INGRESO,LAS JARRETADERAS,NUEVO VALLARTA,NAY,63735,4,,,,
235457,1,2026-03-04,C07212,IMPULSORA PLAZA TIJUANA,CITY PLUS PERIFERICO SUR TLALPAN (CPPST),BLVD ADOLFO RUIZ CORTINES,GUADALUPE,TLALPAN,DF2,14388,21,,,,
235458,1,2026-03-04,C07574,IMPULSORA PLAZA CELAYA,CITY EXPRESS CELAYA (CECEL),EJE NORPONIENTE 803,15 DE MAYO,CELAYA,GTO,38016,11,,,,
235459,1,2026-03-04,C07159,INNOVACION SUSTENTABLE MAREN,CITY EXPRESS TEPIC (CETPQ),COLIMA #93 SUR,SAN ANTONIO,TEPIC,NAY,63159,19,,,,
235460,1,2026-03-04,C08067,OPERADORA DE SERVICIOS HOTELEROS SAPE,CITY EXPRESS DE LAGOS DE MORENO (CELDM),BLVD FELIZ RAMIREZ 756,LAS PALMAS,LAGOS DE MORENO,JAL,47440,15,,,,
235461,1,2026-03-04,C08539,IMPULSORA PLAZA TIJUANA,CITY EXPRESS MONTERREY UNIVERSIDAD (CEMTS),AV ALFONSO REYES 550,REGINA,MONTERREY,NL,64240,17,,,,
235462,1,2026-03-04,C08925,ATENCION INMEDIATA HOSPITALARIA,EXCELLENCE EXPRESS & SUITES,AV. PASEO CENTRAL #23,VALLE DE ORO,SAN JUAN DEL RIO,QUE,76803,6,,,,
